epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,2673.6,0.46404,0.36296,0.96868,0.95068,0.98381,0.99156,0.9069,0.38828,0.29267,0.89396,0.000636762,0.000636762,0.000636762
58,2724.84,0.47904,0.36489,0.97716,0.96144,0.94922,0.96557,0.87833,0.40198,0.33373,0.91298,0.000622615,0.000622615,0.000622615
59,2775.28,0.4664,0.35682,0.97398,0.96174,0.94834,0.97486,0.8935,0.40215,0.31241,0.91218,0.000608468,0.000608468,0.000608468
60,2832.91,0.46268,0.33883,0.97392,0.99334,0.95356,0.97651,0.90258,0.36128,0.2814,0.89169,0.000594321,0.000594321,0.000594321
61,2883.3,0.45089,0.34633,0.96561,0.99265,0.95042,0.98852,0.90448,0.43498,0.27922,0.95468,0.000580174,0.000580174,0.000580174
62,2938.33,0.44958,0.34959,0.95354,0.98248,0.95169,0.9851,0.90329,0.4054,0.28345,0.90338,0.000566027,0.000566027,0.000566027
63,2994.34,0.43636,0.32933,0.96478,0.98562,0.975,0.99273,0.90026,0.41662,0.26175,0.90532,0.00055188,0.00055188,0.00055188
64,3052.66,0.44096,0.33739,0.95384,0.9611,0.9656,0.99046,0.9176,0.38187,0.28203,0.8906,0.000537733,0.000537733,0.000537733
65,3111.44,0.43681,0.32582,0.96194,0.96197,0.94648,0.99098,0.91963,0.3897,0.30116,0.89548,0.000523586,0.000523586,0.000523586
66,3173.87,0.44071,0.32373,0.95838,0.97674,0.96586,0.98912,0.91372,0.40141,0.27422,0.89886,0.000509438,0.000509438,0.000509438
67,3227.84,0.42406,0.30968,0.95284,0.97449,0.98551,0.98479,0.92026,0.40081,0.26208,0.89271,0.000495291,0.000495291,0.000495291
68,3279,0.43104,0.3161,0.9606,0.99239,0.9515,0.98426,0.92063,0.36823,0.26263,0.87473,0.000481144,0.000481144,0.000481144
69,3329.51,0.43381,0.30468,0.95533,0.97798,0.95153,0.98187,0.90111,0.38594,0.2762,0.89461,0.000466997,0.000466997,0.000466997
70,3374.6,0.42889,0.31325,0.96112,0.99271,0.96217,0.98214,0.92022,0.38835,0.26154,0.89035,0.00045285,0.00045285,0.00045285
71,3430.21,0.41833,0.30589,0.94492,0.99752,0.95283,0.98389,0.90889,0.39224,0.25847,0.90218,0.000438703,0.000438703,0.000438703
72,3478.83,0.42059,0.29667,0.96324,0.98575,0.95212,0.98335,0.92021,0.35736,0.26936,0.87865,0.000424556,0.000424556,0.000424556
73,3530.99,0.4105,0.28641,0.94682,0.98678,0.98426,0.9832,0.92024,0.38676,0.25178,0.89487,0.000410409,0.000410409,0.000410409
74,3581,0.41762,0.30344,0.96159,0.99382,0.95325,0.98307,0.91795,0.34605,0.2562,0.87239,0.000396262,0.000396262,0.000396262
75,3633.65,0.41962,0.28671,0.95542,0.98678,0.95042,0.98871,0.92183,0.3845,0.25929,0.89055,0.000382115,0.000382115,0.000382115
76,3682.36,0.42594,0.28927,0.95632,0.99215,0.96796,0.98235,0.92759,0.37054,0.24731,0.88761,0.000367967,0.000367967,0.000367967
77,3730.53,0.41737,0.29068,0.95155,0.97797,0.96796,0.9797,0.90475,0.40532,0.26705,0.90762,0.00035382,0.00035382,0.00035382
78,3786.83,0.39991,0.28242,0.94789,0.99416,0.96912,0.99302,0.92254,0.37018,0.25986,0.87927,0.000339673,0.000339673,0.000339673
79,3850.76,0.41521,0.31008,0.95504,0.99362,0.98551,0.98995,0.92145,0.3818,0.23342,0.88667,0.000325526,0.000325526,0.000325526
80,3899.49,0.41231,0.26827,0.94904,0.98557,0.98324,0.98313,0.92198,0.3665,0.24933,0.88618,0.000311379,0.000311379,0.000311379
81,3947.37,0.40096,0.27268,0.93821,0.98794,0.98227,0.98341,0.9166,0.38972,0.23913,0.90029,0.000297232,0.000297232,0.000297232
82,3989.34,0.39459,0.27295,0.94374,0.9812,0.96888,0.98356,0.91228,0.37449,0.25601,0.88924,0.000283085,0.000283085,0.000283085
83,4051.74,0.40936,0.27934,0.95117,0.9958,0.95274,0.98356,0.91775,0.36333,0.24139,0.8822,0.000268938,0.000268938,0.000268938
84,4106.17,0.38242,0.27799,0.93504,0.97215,0.9835,0.98354,0.92255,0.36151,0.23384,0.88807,0.000254791,0.000254791,0.000254791
85,4160.9,0.39327,0.26582,0.94934,0.97066,0.98284,0.98392,0.91932,0.36295,0.24228,0.87928,0.000240644,0.000240644,0.000240644
86,4221.05,0.39202,0.27767,0.94638,0.99647,0.95364,0.98211,0.92248,0.36946,0.23932,0.88271,0.000226497,0.000226497,0.000226497
87,4278.89,0.38845,0.2667,0.94372,0.974,0.98286,0.98426,0.91692,0.37074,0.23651,0.87878,0.000212349,0.000212349,0.000212349
88,4329.46,0.39128,0.26163,0.94208,0.99122,0.98551,0.98378,0.91993,0.36672,0.22032,0.88061,0.000198202,0.000198202,0.000198202
89,4383.65,0.38878,0.27154,0.94211,0.9966,0.98551,0.98372,0.92809,0.35587,0.22267,0.88105,0.000184055,0.000184055,0.000184055
90,4441.1,0.38042,0.27049,0.94021,0.99672,0.98551,0.98411,0.92502,0.35154,0.21581,0.86891,0.000169908,0.000169908,0.000169908
91,4493.48,0.31174,0.23102,0.89308,0.9816,0.98551,0.98352,0.92462,0.34348,0.22355,0.86143,0.000155761,0.000155761,0.000155761
92,4545.26,0.30013,0.21592,0.88849,0.99315,0.96864,0.98395,0.92254,0.34646,0.2109,0.86156,0.000141614,0.000141614,0.000141614
93,4597.61,0.30901,0.21149,0.88668,0.9959,0.96908,0.98404,0.92883,0.34239,0.23196,0.859,0.000127467,0.000127467,0.000127467
94,4643.36,0.29841,0.20985,0.89012,0.99664,0.96796,0.98324,0.92207,0.32547,0.21942,0.85831,0.00011332,0.00011332,0.00011332
95,4701.92,0.29518,0.20324,0.87376,0.99729,0.96946,0.98422,0.9267,0.35065,0.21547,0.8659,9.91726e-05,9.91726e-05,9.91726e-05
96,4758.78,0.28192,0.19571,0.8738,0.99493,0.95685,0.98343,0.92418,0.33142,0.2144,0.85727,8.50255e-05,8.50255e-05,8.50255e-05
97,4814.18,0.28698,0.20126,0.88949,0.9897,0.95246,0.9828,0.92097,0.32747,0.22179,0.85498,7.08784e-05,7.08784e-05,7.08784e-05
98,4861.88,0.28362,0.19205,0.87875,0.98935,0.95298,0.98284,0.92839,0.33314,0.21711,0.85668,5.67313e-05,5.67313e-05,5.67313e-05
99,4917.63,0.28162,0.1928,0.87266,0.99378,0.95216,0.98271,0.93636,0.33003,0.21378,0.8542,4.25842e-05,4.25842e-05,4.25842e-05
100,4976.58,0.28582,0.19375,0.87941,0.99397,0.95204,0.98252,0.93419,0.32,0.20655,0.84927,2.84371e-05,2.84371e-05,2.84371e-05
